pl_f217xpl_f217,pl_f217xpl_f353,pl_f217xpl_f545,pl_f217xpl_f857,pl_f353xpl_f353,pl_f353xpl_f545,pl_f353xpl_f857,pl_f545xpl_f545,pl_f545xpl_f857,pl_f857xpl_f857
362.6196528834144,1395.4032979352498,3092.273921151366,4238.476264042595,5541.147352623122,12769.29406138197,18096.662529526733,31217.23533067904,47189.10863197721,77974.94869363795
361.4455101748063,1390.6374299675745,3081.0463622166703,4222.470991154092,5521.287374742253,12720.96790601839,18025.839962726128,31093.835890929753,46998.28499545373,77655.61267408375
360.2683847595678,1385.861847874122,3069.810343329097,4206.487747199091,5501.397357003422,12672.629270159174,17955.14447084242,30970.54909324385,46808.01228726784,77337.83562221631
359.0934079580844,1381.095484885421,3058.6034777840946,4190.560227103093,5481.548744834551,12624.42454514711,17884.711134976562,30847.68698522751,46618.56440283011,77021.65238530801
357.917931850704,1376.3276054704602,3047.393682351562,4174.620053367667,5461.697049241156,12576.217024522553,17814.241820948228,30724.83168782987,46429.050503702594,76705.2483857019
356.74521752446026,1371.572178537527,3036.221329627814,4158.743067689257,5441.904132773018,12528.190609337038,17744.084809489854,30602.534873119967,46240.50287814421,76390.51317310691
355.57098327665165,1366.8141582007888,3025.058793796492,4142.897201110731,5422.117702963523,12480.249859519074,17674.121042760107,30480.612749505828,46052.63738200769,76076.87861049802
354.4030444168857,1362.0873993791463,3013.9888092036276,4127.19719657604,5402.488281545479,12432.777690730782,17604.902220864187,30360.097614109352,45867.02362497089,75766.8656981928
353.23422058320375,1357.358594452595,3002.9209839885307,4111.508896712424,5382.857016622648,12385.33005655699,17535.75696834025,30239.71144032207,45681.70246414087,75457.49134828735
352.0647629816612,1352.6282485522433,2991.857696073041,4095.848181610015,5363.223718048065,12337.911524063784,17466.746015330773,30119.482049442267,45496.86871267413,75149.35792756749
350.891201601203,1347.884303596361,2980.775520243345,4080.184996996218,5343.547266298409,12290.444187214796,17397.76809840069,29999.261909440345,45312.30953633773,74842.08892576219
349.72307336457163,1343.1647369359825,2969.76582632415,4064.668617620948,5323.9810691827915,12243.306658285357,17329.459013259107,29880.033013869328,45129.76529056245,74538.94564632163
348.5647244545054,1338.4867542659129,2958.8732878122637,4049.3786077249365,5304.593567896347,12196.678473104368,17262.14606535096,29762.273367457467,44950.130335631104,74241.64128383342
347.4033213196989,1333.7989721613292,2947.9698308733127,4034.094504789703,5285.175838033311,12150.024643299948,17194.88086397652,29644.54714099314,44770.73988862258,73945.0252290933
346.2430107414922,1329.116700996179,2937.0868829777205,4018.853959637993,5265.786028071024,12103.470720310912,17127.823810530568,29527.15037726732,44592.009000784936,73649.72284502268
345.0816771523749,1324.432157073751,2926.203961050192,4003.6111390785563,5246.394819647167,12056.935595513582,17060.787003148635,29409.85052859163,44413.4056786609,73354.58855703393
343.92144501609397,1319.7541935010881,2915.3417173676016,3988.3971750067008,5227.039456759532,12010.508447333086,16993.905215484934,29292.870902190625,44235.27548470762,73060.17520686924
342.761385820021,1315.0800553039521,2904.502010346573,3973.2259122769233,5207.715034436851,11964.215446034663,16927.260063953927,29176.361386412926,44057.906021045295,72766.89092495797
341.60734164579003,1310.4365175460816,2893.7562783887806,3958.2081719126377,5188.546644331271,11918.399518651766,16861.39328606032,29061.298724456185,43882.89157271301,72477.453361839
340.45643831960916,1305.8094529916893,2883.0619354056225,3943.2747635293717,5169.463727117611,11872.846998958496,16795.95657054795,28947.037974418174,43709.17991099061,72190.13144748958
339.3044732891093,1301.1801253816868,2872.3717098340653,3928.3653411807486,5150.379061646053,11827.326355251314,16730.641637399454,28832.93503780156,43535.90537501518,71903.89143351451
338.1480314281461,1296.53447713388,2861.6479544378803,3913.4105160753743,5131.2335732217825,11781.676004032117,16665.143034645862,28718.53459862238,43362.169435848366,71616.85732088737
336.993450714294,1291.9006180940546,2850.971450009153,3898.569005073926,5112.153548698892,11736.264207332262,16600.188372161596,28604.930534000643,43190.15898659211,71333.47376835397
335.8476914511151,1287.3052866002513,2840.403436937499,3883.934626210925,5093.242805855102,11691.332312786544,16536.155838803767,28492.704322679852,43020.84219020432,71055.50053205
334.70416324852295,1282.7205177489755,2829.8704526705237,3869.3755418282853,5074.381255382696,11646.558776109623,16472.45869866497,28380.962839094023,42852.52281572873,70779.54842232804
333.55971840207144,1278.1344311730086,2819.3442183060415,3854.840970125699,5055.523728120066,11601.8327392284,16408.887444293494,28269.415810677958,42684.62057567537,70504.45606363883
332.41734490952587,1273.5581619225927,2808.847948908177,3840.3575283616046,5036.7124958569975,11557.245629755664,16345.5538211554,28158.275946792306,42517.41803114609,70230.5994506861
331.27222564239895,1268.973767641198,2798.3368683507406,3825.842626421189,5017.879363446394,11512.620795615681,16282.117375693924,28047.064859625807,42349.96524563124,69956.1002785355
330.1291517452535,1264.4006991922195,2787.8612656489763,3811.384203316019,4999.1046941195955,11468.171879235244,16218.960662333538,27936.37226044785,42183.34509694611,69682.9752493427
328.98863351039677,1259.8422469350012,2777.4355646483004,3797.0090490829743,4980.409685690438,11423.981110225364,16156.224708129483,27826.472001564383,42017.984692643695,69411.8396420634
327.8560345081207,1255.3228936441537,2767.1252416740313,3782.8165022039448,4961.909513387554,11380.368362743866,16094.40787518228,27718.29225719374,41855.372051006314,69145.12246327706
326.72688716193767,1250.8209420254188,2756.869549913715,3768.723281726353,4943.495929515465,11337.022230754692,16033.0660920656,27610.91517623771,41694.16610612452,68880.8739219085
325.59673354926986,1246.3169727865102,2746.6148426378372,3754.6380048977644,4925.081256053769,11293.69275273864,15971.771529680314,27503.612058016166,41533.12481458322,68617.01337569581
324.4617424423262,1241.7954945714514,2736.3221593085427,3740.493099567012,4906.600897491873,11250.212329318734,15910.225515363016,27395.927607914076,41371.38760962138,68351.77827012673
323.33106637351284,1237.296349750318,2726.104889770519,3726.513153849501,4888.230909789829,11207.090498033831,15849.445421290915,27289.366531955427,41211.99765593885,68091.41690505965
322.20753798286006,1232.8286723924116,2715.9732489717658,3712.6853885578,4869.999902616281,11164.348602830416,15789.344687005367,27183.86162824156,41054.554736257895,67834.8520502938
321.0850813449024,1228.3665716861249,2705.8621449832954,3698.9057195213913,4851.79648659033,11121.702272639872,15729.46108541713,27078.661340896753,40897.772526053326,67579.68264974994
319.96325991487436,1223.909100571907,2695.768133384123,3685.154547162072,4833.619822931888,11079.141819059954,15669.71164167219,26973.708213358655,40741.35919812025,67325.07393094175
318.8436755190069,1219.4621799484298,2685.703496027255,3671.447106292684,4815.492331177359,11036.716241705553,15610.16298491985,26869.12120118546,40585.49872009501,67071.33815351748
317.7226469650888,1215.0129333514749,2675.640663708355,3657.740708027612,4797.368010895993,10994.322952138904,15550.646404992876,26764.653477787135,40429.74947483662,66817.63967850317
316.60238928414987,1210.5706265508752,2665.6028026885156,3644.072160658596,4779.2859491802765,10952.06220500261,15491.325396203969,26660.575153212965,40274.57171520249,66564.79694039589
315.48818815804214,1206.1570449385954,2655.6456837723117,3630.5280453909118,4761.340516098701,10910.185585393623,15432.597871678068,26557.580256218444,40121.09283729069,66314.73293487952
314.3808637994169,1201.7774527633544,2645.788843771946,3617.1419113292477,4743.56437713119,10868.810212100272,15374.66308748621,26456.07180518384,39969.97408454226,66068.44533973854
313.2807492821524,1197.4318168565596,2636.030768195748,3603.9251061255322,4725.949770709008,10827.906948444524,15317.53308211299,26355.946561495224,39821.20952085267,65826.20743395406
312.1796831597282,1193.0849030384054,2626.2761864391864,3590.720743711927,4708.338565527094,10787.031899772266,15260.465763427603,26255.916736910072,39672.61947065071,65584.29695169284
311.07780382161326,1188.735828228686,2616.516603595074,3577.5012985557514,4690.721397932307,10746.137995853442,15203.331426513645,26155.814142358104,39523.799528437215,65341.80448736421
309.9768115936866,1184.395002287083,2606.793083269147,3564.368463305554,4673.153790860131,10705.42532569327,15146.604210043659,26056.301411900644,39376.237310595054,65101.9434136806
308.8816811675865,1180.0803465882357,2597.1407227405575,3551.3587611805915,4655.7033025144265,10665.032488369563,15090.433399109359,25957.67697200783,39230.26958672973,64865.12685524314
307.78896952499804,1175.7766637070497,2587.5181071289458,3538.40113160452,4638.302149318398,10624.772502055184,15034.494019532394,25859.413386256172,39084.949068236965,64629.554000279706
306.69573254099316,1171.4721218528175,2577.898441544009,3525.4554397422976,4620.902192597386,10584.533844400847,14978.615603782451,25761.239513098622,38939.83504569386,64394.44245175434
305.60807748874726,1167.1920641449378,2568.336846005236,3512.578415310773,4603.609781893199,10544.55096634771,14923.039895783499,25663.676063877523,38795.441188100194,64160.1582677897
304.51980509265826,1162.9112729380115,2558.7797925090003,3499.717181167032,4586.320044089791,10504.59588421972,14867.538774094008,25566.21929798189,38651.278814546444,63926.332942471316
303.4333252401574,1158.6430985519994,2549.262536104303,3486.909583909296,4569.101377077624,10464.844593681222,14812.303171370233,25469.31521883193,38507.81399927097,63693.34929451987
302.35088561075776,1154.394339852979,2539.7999025206636,3474.188807210558,4551.974442940589,10425.34941718706,14757.476387269666,25373.131154632327,38365.52823882622,63462.40813007431
301.27559722252505,1150.1784897919017,2530.424995743128,3461.5965748880935,4535.000257056065,10386.26560525542,14703.257906701603,25278.07362008323,38224.9479949467,63234.17610794013
300.20781116677176,1145.9996490597066,2521.1584573830787,3449.1737819852083,4518.210163126498,10347.723924326683,14649.89105474901,25184.619777427946,38086.8985983118,63009.962203005176
299.1461018925117,1141.848405986349,2511.972613811632,3436.9050169438833,4501.545326934534,10309.546397713935,14597.210628672627,25092.214726838116,37950.80572192968,62789.4076901622
298.0853188983314,1137.7026110908391,2502.798451566308,3424.6400454423415,4484.908090600755,10271.424729944083,14544.549806064992,24999.906155766203,37814.690981685024,62568.585333082425
297.0239796877531,1133.5562511003336,2493.6252054985894,3412.3749497954805,4468.272835723394,10233.311125478518,14491.8892985533,24907.612297951233,37678.55998904069,62347.67733142034
295.96741280650167,1129.4329118872931,2484.5221924071275,3400.2506461432613,4451.744545778879,10195.515729643446,14439.859319358802,24816.251795095,37544.274495131554,62130.45529495574
294.91467906703036,1125.326631116771,2475.458983226019,3388.170984586073,4435.292044448592,10157.897494537325,14388.029788300799,24725.306176622125,37410.46080859306,61913.77914858162
293.8614878082204,1121.2189814918636,2466.392274324114,3376.084244986502,4418.8355880116815,10120.267514181758,14336.172316970267,24634.32275889433,37276.56135139272,61696.942645097915
292.81065899541426,1117.1216330541672,2457.3507962916324,3364.0329317378996,4402.424056297306,10082.748253306381,14284.472551270448,24543.619280386265,37143.08461346192,61480.83303287506
291.7661309100811,1113.0515874754578,2448.3726000060856,3352.0548675718715,4386.131058359548,10045.504972082423,14233.0932693374,24453.562588254026,37010.360424220686,61265.5894141011
290.72174536504116,1108.9837018042792,2439.405129772781,3340.1033204665055,4369.851506893757,10008.31186211418,14181.826286565181,24363.65720735718,36877.94226273799,61050.93037614521
289.6821313664782,1104.9406101152836,2430.508204921124,3328.2554353662968,4353.693472955364,9971.451747213507,14131.036474299113,24274.641902070885,36746.78507007992,60838.08807751615
288.64659690879193,1100.9165348483075,2421.661876921971,3316.484107412386,4337.622925672248,9934.823800938593,14080.60010325568,24186.252375723667,36616.61493491014,60626.92594564485
287.6199437442482,1096.9315426015255,2412.9129746842796,3304.8472148324486,4321.726579964352,9898.638090358392,14030.784432074555,24099.019284188784,36488.12814394336,60418.37443499278
286.59953004935187,1092.9773729745107,2404.2540785970377,3293.3499188847863,4305.983528513744,9862.902108816403,13981.66901184157,24013.110538463414,36361.71167224376,60213.07692927251
285.58547133817797,1089.0513801421487,2395.6751898600173,3282.0022169357458,4290.366090127321,9827.523577376342,13933.217370676808,23928.219451803234,36237.178140169024,60011.28792905828
284.5740868930256,1085.1375334841878,2387.1222695207107,3270.6778491192044,4274.802363705465,9792.258327457526,13884.86668790759,23843.559120650254,36112.82938003535,59809.589206978795
283.56513508753386,1081.2346762687039,2378.5968707331226,3259.3952453772063,4259.286624920845,9757.111526687677,13836.697237674714,23759.196959684632,35988.96581177247,59608.774194038386
282.56106650521735,1077.3539557353158,2370.132496211926,3248.222348774126,4243.868167312329,9722.228388379237,13789.000603840295,23675.55145379198,35866.41071843744,59410.425619732116
281.56071062070515,1073.4894973139142,2361.7055865429247,3237.089900181785,4228.521013038695,9687.509734290834,13741.481607506208,23592.283365021314,35744.2504539223,59212.426415635506
280.5590388733292,1069.6201192794424,2353.262175556317,3225.913878969654,4213.154803514926,9652.72222451136,13693.771532081244,23508.776153153452,35621.47662500404,59013.0303773759
279.5590622125085,1065.7571898069489,2344.8326846077193,3214.7594170823977,4197.813605225555,9617.991484923894,13646.156005471586,23425.413565857267,35498.979863270164,58814.242636360905
278.569293945335,1061.937658049075,2336.502043616448,3203.7206441486287,4182.657647692493,9583.685992199285,13599.042470812372,23343.04131391686,35377.675432514836,58616.947746630874
277.57923723679966,1058.1174887980262,2328.1701993458605,3192.680049866729,4167.500313747834,9549.375578875366,13551.915792533808,23260.64371055727,35256.303168059094,58419.48833659845
276.5970568332131,1054.3329431674197,2319.934957531828,3181.7970297987677,4152.5021896223225,9515.492059014052,13505.47532001816,23179.382920890326,35136.75852821722,58225.0582760457
275.61570638694303,1050.5541406522038,2311.717981182583,3170.940235484799,4137.535727479045,9481.699364630575,13459.159353538142,23098.367416121233,35017.54101676747,58031.066431824824
274.64693512923856,1046.829045717151,2303.627541147486,3160.2478924751645,4122.800937171018,9448.461944050974,13413.578299491564,23018.72594838355,34900.22476512447,57839.93454722871
273.68259648736364,1043.1245723855263,2295.592623936607,3149.6352811507095,4108.163611865301,9415.491679921563,13368.386264077908,22939.83198343786,34784.01480031488,57650.46350457189
272.7233520055833,1039.4440265943679,2287.6267561330446,3139.139597718605,4093.639779508468,9382.85059049698,13323.748441161672,22861.895773504537,34669.415978573685,57463.73645225592
271.76855185253515,1035.781818942665,2279.7049336934047,3128.71361847959,4079.19200718629,9350.394177515554,13279.40577574074,22784.421528884195,34555.5889040511,57278.399354486915
270.81847559232415,1032.139906009696,2271.8294291297743,3118.345197185478,4064.830943931013,9318.136145269193,13235.312694144646,22707.40926167576,34442.37334907139,57093.985172540946
269.8750459227125,1028.5252546687668,2264.0185476653432,3108.076852272532,4050.580992110786,9286.143405925859,13191.63934379572,22631.0562905846,34330.27219239507,56911.63198457886
268.93467004085977,1024.92351413883,2256.241056549812,3097.864446167213,4036.385098105485,9254.289798728349,13148.198772623791,22555.063446141026,34218.78003465684,56730.32630714068
267.9985717113129,1021.3407403829444,2248.5036535235527,3087.679185505741,4022.272788269822,9222.611857679236,13104.87495935816,22479.420061761404,34107.4306786366,56548.63743986605
267.0609808455968,1017.7514738205055,2240.746979902798,3077.4564100727516,4008.1320141039905,9190.849365094356,13061.385570019344,22403.52843320321,33995.59628354521,56365.99589601803
266.12900505392054,1014.1842841121263,2233.0367430089645,3067.290244970756,3994.0791656119013,9159.276640125008,13018.136226075714,22328.06988329057,33884.362475822265,56184.333968176936
265.20585233953204,1010.6547626113097,2225.412194524638,3057.223214807108,3980.187614800861,9128.07330034559,12975.31739726003,22253.467527231525,33774.14258064086,56003.91274065255
264.2838676443707,1007.1296853796455,2217.7974249255153,3047.1745022566442,3966.3124057499713,9096.904695649173,12932.563105484292,22178.936556376106,33664.057567400894,55823.74265450343
263.3718407797678,1003.648412149546,2210.298254029017,3037.3078556405558,3952.629864746679,9066.24378628076,12890.60236167655,22105.745981734915,33556.081815352685,55647.011096916925
262.46071272758576,1000.1716321812503,2202.809785191263,3027.4524349804187,3938.968304096103,9035.630711185822,12848.688686328302,22032.658496405023,33448.1934911435,55470.319561046366
261.5626774301625,996.7491013244453,2195.441657727658,3017.7385636975296,3925.534038297397,9005.53140809616,12807.391479779862,21960.770236324,33341.80137467499,55295.61587387081
260.66740321730697,993.3395414022611,2188.10848839458,3008.0741661454053,3912.161460110524,8975.600866325722,12766.335587175165,21889.351663129575,33236.088340906565,55121.89949535302
259.77490339354193,989.9427903513408,2180.8120022933663,2998.4732270738973,3898.8485660508272,8945.842027972434,12725.574568039327,21818.428398737895,33131.22452630821,54949.6590448543
258.88801693978314,986.5681153826565,2173.564184629961,2988.9399989239214,3885.623662364337,8916.281715938449,12685.096957097967,21747.975159964524,33027.079281610655,54778.64402698346
258.00699060678556,983.2181780901512,2166.3730704919167,2979.479964854602,3872.5032344741603,8886.962548649604,12644.935442731216,21678.092108147728,32923.72485439214,54608.8748576894
257.13505522634506,979.903759545766,2159.261339409004,2970.1360821231187,3859.522586102711,8857.96212626826,12605.25539354404,21608.976376011466,32821.626131651006,54441.38771736789
256.26569063108525,976.5992647991523,2152.1718587407195,2960.8235777478153,3846.579860104042,8829.045798123327,12565.692765695865,21540.046739748454,32719.78886894466,54274.27258449683
255.40225840825957,973.3209019260826,2145.14351130803,2951.581980414725,3833.7520298993136,8800.398096230525,12526.442223789805,21471.744996052043,32618.68322384241,54108.024368949096
254.53796150000113,970.038941839794,2138.104072253405,2942.3160774992875,3820.9089582290294,8771.702501536942,12487.084807027792,21403.294709120968,32517.253101183418,53941.09237391704
253.67868321074735,966.7751907059105,2131.0980765007016,2933.0861613403245,3808.132594222125,8743.132644501158,12447.87019835014,21335.0988833638,32416.1557643326,53774.70938133041
252.83118635507543,963.5612226068906,2124.2045555044638,2923.9876867528756,3795.5675227990146,8715.044244744582,12409.22433237821,21268.01844803252,32316.411102956186,53610.06314438507
251.9837191096537,960.3464463571754,2117.3050121385036,2914.8761552417286,3782.995489556058,8686.922982245862,12370.511230435352,21200.820964184735,32216.441858421702,53444.989952084674
251.146950542895,957.176326833682,2110.5198280319123,2905.950177064862,3770.6115821456215,8659.287908036835,12332.58837669577,21134.897207666603,32118.573875279282,53283.507881699916
250.3123826035034,954.0155289571142,2103.7569595591144,2897.052583288898,3758.2679396115027,8631.750471101674,12294.788447375819,21069.211404829322,32021.001144277845,53122.385768289336
249.48803064472605,950.8962061838185,2097.080727400666,2888.244328037262,3746.093888500949,8604.571446351962,12257.360577266993,21004.29390751393,31924.222209015425,52962.02929123793
248.66837736499753,947.7956874589872,2090.443472759166,2879.4768603202638,3733.996019706606,8577.553625852779,12220.104194711474,20939.727955682672,31827.82331143511,52802.074248468234
247.84943422264251,944.6986736043209,2083.8161361671296,2870.7238915061225,3721.9153178049137,8550.584047388602,12182.917503180548,20875.296603178067,31731.61672442345,52642.39158015823
247.033194473082,941.6117742409433,2077.211056034561,2862.005184757917,3709.8731974201323,8523.702769822912,12145.872663178341,20811.08296482427,31635.78625175069,52483.40307709265
246.22688229244653,938.5647435525977,2070.6925644086596,2853.39164782813,3697.9928190437704,8497.178365648626,12109.270390017853,20747.682236233777,31541.02254802745,52325.98819614356
245.42580330525936,935.538029002196,2064.2181469959733,2844.8396659300925,3686.192642894363,8470.833537346183,12072.930248443228,20684.712285628506,31446.95524213405,52169.86564965092
244.63434476710228,932.5475765532638,2057.8215274936456,2836.3943163855506,3674.5302976359653,8444.788992637728,12037.010969899782,20622.4238773861,31353.906485124524,52015.415255727195
243.84511185155662,929.5668307942863,2051.4474080183268,2827.975442335114,3662.9102485912363,8418.842514171134,12001.207954810618,20560.364047321902,31261.13785501715,51861.354034321455
243.06081697457853,926.6078039172505,2045.1273812872344,2819.6339117358657,3651.3857514289793,8393.134473229617,11965.74772793602,20498.90773971834,31169.271140654982,51708.77625019052
242.27859837061897,923.6558700527432,2038.8185631844408,2811.3010163526083,3639.8854769083882,8367.464658651004,11930.316826841714,20437.511458095363,31077.449758720755,51556.231091561225
241.50519304950097,920.7385587714471,2032.5811477600507,2803.0489088413087,3628.5226867334495,8342.08417446455,11895.222599226769,20376.75002988232,30986.420530828495,51404.81953469687
240.73830216460175,917.8485732467611,2026.4038595341174,2794.862718851303,3617.2749397480475,8316.958586455592,11860.409503574361,20316.559002068818,30896.023907708877,51254.10538112014
239.9749197618931,914.9705412963351,2020.2486676083083,2786.7058450263257,3606.068408526192,8291.911717764451,11825.705971120708,20256.530808445874,30805.87849517816,51103.821508564644
239.22161713576122,912.1340746452365,2014.198448181143,2778.7134057267303,3595.0362363073364,8267.311798089197,11791.706350955976,20197.66849113101,30717.602908313725,50956.6590197041
238.46882784034358,909.2986646599572,2008.1468687561364,2770.712340906273,3584.005043070622,8242.699584381166,11757.660171164702,20138.74128553362,30629.15509168085,50809.11006741719
237.72905233667433,906.5147889181335,2002.1987590902454,2762.81226087027,3573.179324552196,8218.504244227235,11724.022890823899,20080.669102241358,30541.53265006219,50662.257796809565
236.9902992776747,903.7341710144372,1996.2535468816136,2754.908253035852,3562.3628965607772,8194.310718349461,11690.353895140799,20022.553166123544,30453.76483807851,50515.07778002464
236.25060750487927,900.9490105644109,1990.2948060957915,2746.981251351435,3551.5241483751247,8170.050095553304,11656.570743039469,19964.23440941271,30365.651613471702,50367.30680100262
235.5137428368456,898.1734449527576,1984.352744769548,2739.070965958939,3540.7183597214544,8145.848840046365,11622.851356438263,19906.03349061721,30277.68613341352,50219.760061871704
234.78804448323734,895.4425012761812,1978.5081685440327,2731.280914532515,3530.092915341134,8122.047912329881,11589.635333026683,19848.74949235944,30190.93514259164,50073.992381061464
234.06758824216894,892.7306517145944,1972.7006992243328,2723.5353648514856,3519.5384219582043,8098.389812828669,11556.600210047067,19791.775689595826,30104.629452058034,49928.9911561144
233.35632362955965,890.0522506878228,1966.960668185551,2715.8749088376735,3509.1073518054977,8074.985665995628,11523.89460575126,19735.34949804337,30019.091561293324,49785.20488206694
232.6471155953517,887.3828329143757,1961.2424483909722,2708.2448314407625,3498.715528568472,8051.677075887896,11491.323799695234,19679.1607375134,29933.91143960666,49642.051632489085
231.94497776502106,884.744084427811,1955.6041437101703,2700.744979999475,3488.45734204131,8028.718653237063,11459.328189444908,19623.906573280277,29850.32347436775,49501.809891353914
231.24541069465,882.1145740160887,1949.9834125557254,2693.26639902359,3478.2328099936594,8005.826719169127,11427.418876476491,19568.797327585038,29766.95415735241,49361.962963202706
230.55371473929029,879.5147974083263,1944.4199274256348,2685.8471189999455,3468.121741785181,7983.15755563128,11395.746968215968,19514.14382775004,29684.105681910507,49222.80015124492
229.8694710218993,876.9458071422102,1938.9232265173632,2678.501114312382,3458.138493789361,7960.768006866769,11364.384671382075,19460.110652667772,29601.95510816494,49084.439098588664
229.18808205594854,874.3858418437931,1933.440194951834,2671.1672978945107,3448.1840296134287,7938.423163062913,11333.064668806705,19406.15220346457,29519.886771763257,48946.192103542366
228.51514330482098,871.8590315679946,1928.0373683788264,2663.9590855942806,3438.3627641772514,7916.409151257767,11302.271951699466,19353.04344893586,29439.21500096506,48810.343292741236
227.84450131993913,869.3396320254849,1922.6476256190163,2656.76436639958,3428.566838493632,7894.443438864559,11271.531693276389,19300.03500385621,29358.657624465388,48674.62945312764
227.18254294539696,866.8539225801464,1917.3226426612657,2649.6286269584784,3418.901987931186,7872.730088878221,11241.018497718094,19247.50781845634,29278.50626232527,48539.158425929476
226.52528985369912,864.385379312758,1912.0268622687272,2642.514510211091,3409.299239685476,7851.119502128646,11210.57396713505,19195.13457267369,29198.416762430763,48403.5992424947
225.86636474863099,861.9085833605418,1906.7066240698368,2635.3611419750323,3399.655267672948,7829.3857629383565,11179.93058655036,19142.39130766841,29117.726782516806,48267.06021845565
225.2060049527911,859.4248215062887,1901.36419812869,2628.163203302427,3389.978280758441,7807.550223089938,11149.087852965857,19089.346786302394,29036.46291184666,48129.436994791795
224.55789390402884,856.9874642423731,1896.1203323456857,2621.093234920081,3380.480291043148,7786.106519482273,11118.773062288723,19037.211951001005,28956.52399114095,47993.96095912553
223.9127665379553,854.5620275097317,1890.901588453463,2614.050369640254,3371.0306851250343,7764.766278404122,11088.57101044631,18985.301415897844,28876.831986444147,47858.760205769155
223.27947263890547,852.1783456732433,1885.7588472083578,2607.0853029385653,3361.730996553328,7743.705305197389,11058.663809826357,18933.93464726195,28797.761200644127,47724.38098908349
222.64802651131214,849.8010365885912,1880.6296186361653,2600.1428451571323,3352.4537249606437,7722.6936715843,11028.845198186142,18882.685750837107,28718.92916388241,47590.53356454704
222.02264358637092,847.4501959860752,1875.568907788685,2593.3098200205377,3343.292319042776,7701.983180578391,10999.510781270512,18832.23341776216,28641.427441471573,47459.08851825471
221.40208552330841,845.11955763849,1870.562269014205,2586.572602096131,3334.216624265997,7681.50571649441,10970.596489784175,18782.429131207165,28565.127622401025,47329.9579034402
220.78649390020422,842.806198379018,1865.58483901604,2579.8637158558886,3325.2013956216038,7661.132625349526,10941.78985005957,18732.818157245485,28489.065363490932,47201.22338402189
220.17940431668535,840.5261745921018,1860.6742355409035,2573.222649817546,3316.3177106206313,7641.025912692046,10913.256185613656,18683.75567058505,28413.574520374765,47073.092697189895
219.57553180519716,838.2589867841286,1855.791365233691,2566.614027275947,3307.4860222387306,7621.033967991923,10884.860357099538,18634.95604490004,28338.41634402639,46945.4186831382
218.97680816765853,836.0086350845702,1850.937218909411,2560.0361133890606,3298.7107050593586,7601.143714557176,10856.583332947086,18586.364263664822,28263.543543154614,46818.20464753989
218.38309710695978,833.7765017538927,1846.1240200769578,2553.5188946447197,3290.0045722239597,7581.4170652632365,10828.558087322304,18538.18268695825,28189.33360826362,46692.12203343382
217.79087396589802,831.5484846958466,1841.3162539806235,2547.005582784581,3281.31001381866,7561.7063332054495,10800.54565240165,18490.025484174006,28115.14884785442,46566.07766489966
217.209436836546,829.3615980430279,1836.586768300216,2540.5682642049924,3272.772574577114,7542.295452834858,10772.826220226842,18442.4443125657,28041.54042683275,46440.65923159776
216.62911537979284,827.1775980588704,1831.857133085236,2534.1218292050826,3264.2398360998945,7522.867192777241,10745.047202269516,18394.758179186203,27967.71004396383,46314.838196382116
216.04674440096932,824.9834097995047,1827.0973472050664,2527.6275775071144,3255.656048866591,7503.2870738154925,10717.026383373393,18346.61859478118,27893.155144151307,46187.854891547155
215.46437892626835,822.7877604703237,1822.327631201303,2521.106088354031,3247.0610410259574,7483.656499319461,10688.882561553488,18298.309347855644,27818.236241207338,46060.14340004219
214.8934993516948,820.6355204626593,1817.650352410999,2514.7066186187653,3238.633240516422,7464.3934482201075,10661.242979131825,18250.859017795636,27744.594098060115,45934.54586301925
214.32457148224097,818.4904320844225,1812.9861403122004,2508.3172786056853,3230.2324432942933,7445.180886010239,10633.641767485924,18203.50183485463,27671.007812146574,45808.91525340637
213.7670966245359,816.3847198946191,1808.3897519603124,2501.989531300439,3221.969706758751,7426.211468240917,10606.266938004514,18156.586984572703,27597.85568225612,45683.76065726912
213.21170646067054,814.2865945489509,1803.8115759651625,2495.6960584563712,3213.7357503225317,7407.314982397849,10579.036034776529,18109.869374559512,27525.112921594442,45559.47899000612
212.6602210304244,812.2054312838536,1799.2776314890014,2489.474776507961,3205.5757746549493,7388.612407276281,10552.124003087718,18063.66928286757,27453.25261251957,45436.81313661861
212.11441811974663,810.1478321373529,1794.8066136085533,2483.3651024189976,3197.5150004903185,7370.179647473718,10525.700287070822,18018.221126586748,27382.792068635612,45316.843503723045
211.57307374037214,808.1056921230911,1790.3614134390111,2477.2795704392747,3189.508083584173,7351.838410862305,10499.366894466759,17972.938124245164,27312.52288700738,45197.17491943077
211.0382845548848,806.0883822894605,1785.963550689461,2471.2406569625764,3181.5958066079365,7333.67951119077,10473.21564324094,17928.0140438154,27242.625868821455,45077.92584889793
210.50659625057853,804.0834109386742,1781.5921656790167,2465.2326916947322,3173.7331443222683,7315.62883641609,10447.194347371315,17883.33455790756,27173.041130739195,44959.11728401503
209.98023964469024,802.0957680462734,1777.2499255716384,2459.2539912947423,3165.9285281386315,7297.682973315814,10421.291455153336,17838.875243509345,27103.757474441754,44840.79793741644
209.45647044623087,800.115805971044,1772.9205428676573,2453.290865148576,3158.146999329927,7279.777752145928,10395.4441274799,17794.498502687962,27034.611587488296,44722.740628333035
